SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
72321,1642,8,27,2444.9962,0,19559.9696,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477024
72321,1643,2,43,1235.1201,0,2470.2402,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477026
72322,1644,6,27,1496.0304,0,8976.1824,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477029
72322,1645,10,52,3464.0299,0,34640.299,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477031
72322,1646,5,32,2020.0939,0,10100.4695,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477034
72322,1647,9,40,1236.92,0.1,10019.052,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477037
72322,1648,8,3,2476.3176,0,19810.5408,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477039
72323,1649,3,20,1095.5508,0.15,2793.6545,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477042
72323,1650,10,4,2937.3098,0,29373.098,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477045
72323,1651,3,25,1784.9123,0.2,4283.7895,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477047
72324,1652,2,2,2339.2164,0.2,3742.7462,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477050
72325,1653,10,18,1120.8881,0,11208.881,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477053
72325,1654,10,12,642.5227,0.1,5782.7043,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477056
72326,1655,4,31,2223.2649,0,8893.0596,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477059
72327,1656,10,43,2491.8262,0.05,23672.3489,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477062
72327,1657,10,12,3278.5296,0.05,31146.0312,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477064
72327,1658,6,15,2716.0334,0.1,14666.5804,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477067
72327,1659,2,37,818.6777,0.05,1555.4876,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477069
72328,1660,9,51,334.0994,0,3006.8946,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477073
72328,1661,1,54,2643.1865,0.1,2378.8679,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477076
72328,1662,5,9,2177.6789,0,10888.3945,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477078
72329,1663,3,19,2291.4305,0.2,5499.4332,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477081
72329,1664,3,33,17.6801,0.05,50.3883,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477084
72329,1665,7,13,2608.9326,0,18262.5282,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477087
72330,1666,9,35,2822.7774,0.15,21594.2471,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477090
72330,1667,5,14,2119.7327,0,10598.6635,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477093
72331,1668,9,25,1304.5353,0.15,9979.695,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477096
72331,1669,5,47,1532.2682,0.1,6895.2069,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477099
72331,1670,6,52,140.1159,0.05,798.6606,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477101
72331,1671,4,47,1015.0157,0,4060.0628,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477104
72332,1672,3,36,626.3167,0.1,1691.0551,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477107
72332,1673,8,18,1160.8953,0,9287.1624,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477109
72332,1674,1,37,722.6665,0.2,578.1332,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477112
72332,1675,9,41,3018.2712,0,27164.4408,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477114
72332,1676,10,24,3162.9362,0.1,28466.4258,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477117
72333,1677,1,16,959.2081,0.05,911.2477,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477120
72333,1678,10,28,1996.9206,0.2,15975.3648,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477124
72333,1679,6,39,998.9935,0,5993.961,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477126
72333,1680,8,26,345.4802,0.2,2211.0733,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477129
72333,1681,8,8,1155.1992,0,9241.5936,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477131
72334,1682,1,49,1835.3875,0,1835.3875,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477134
72334,1683,6,18,2075.7934,0.1,11209.2844,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477137
72334,1684,8,14,485.9461,0.1,3498.8119,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477140
72334,1685,10,42,3271.6195,0,32716.195,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477143
72334,1686,9,28,1412.8584,0.05,12079.9393,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477145
72335,1687,10,38,1580.4088,0.1,14223.6792,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477148
72335,1688,7,45,911.1672,0,6378.1704,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477151
72335,1689,1,28,381.6561,0.15,324.4077,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477154
72335,1690,5,40,2049.0048,0,10245.024,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477156
72336,1691,1,49,3179.5657,0,3179.5657,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477159
72336,1692,5,51,759.9759,0.1,3419.8916,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477162
72336,1693,8,7,3330.3783,0.15,22646.5724,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477165
72336,1694,6,27,1185.161,0.05,6755.4177,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477167
72337,1695,6,5,2550.3557,0,15302.1342,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477170
72337,1696,7,2,1904.4402,0.1,11997.9733,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477173
72337,1697,8,43,2404.9252,0.05,18277.4315,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477175
72337,1698,3,14,1030.9338,0.1,2783.5213,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477178
72338,1699,10,41,2433.0869,0,24330.869,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477182
72338,1700,9,21,3442.0057,0.1,27880.2462,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477184
72338,1701,6,49,75.0764,0,450.4584,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477187
72339,1702,7,27,2263.5384,0.2,12675.815,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477190
72340,1703,8,22,2770.5475,0,22164.38,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477193
72340,1704,5,12,1094.9247,0,5474.6235,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477196
72340,1705,2,31,2785.9627,0.05,5293.3291,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477198
72340,1706,10,11,2911.7213,0.1,26205.4917,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477201
72340,1707,8,8,3149.2852,0.2,20155.4253,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477204
72341,1708,3,22,3356.7913,0.2,8056.2991,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477207
72341,1709,4,35,204.3826,0.2,654.0243,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477209
72341,1710,8,28,1139.8042,0.15,7750.6686,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477212
72342,1711,5,33,2646.9389,0.2,10587.7556,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477216
72342,1712,7,49,3474.5801,0,24322.0607,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477219
72343,1713,10,16,1815.3833,0,18153.833,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477221
72343,1714,9,4,2658.0058,0.05,22725.9496,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477224
72344,1715,6,15,693.5596,0.1,3745.2218,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477227
72344,1716,2,2,76.1192,0.2,121.7907,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477230
72344,1717,3,29,2696.5339,0.2,6471.6814,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477233
72344,1718,10,22,1926.9575,0.05,18306.0962,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477236
72345,1719,4,1,3384.2647,0.1,12183.3529,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477239
72346,1720,6,10,2253.0244,0.1,12166.3318,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477242
72346,1721,8,30,3173.8638,0.15,21582.2738,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477245
72346,1722,8,4,1232.4707,0.05,9366.7773,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477248
72347,1723,3,4,1361.6465,0.05,3880.6925,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477251
72347,1724,7,14,3309.2871,0.15,19690.2582,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477253
72348,1725,4,41,1071.1156,0,4284.4624,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477256
72348,1726,9,50,2087.0157,0.05,17843.9842,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477259
72348,1727,4,15,2096.1454,0.15,7126.8944,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477261
72349,1728,3,13,1884.8872,0.15,4806.4624,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477264
72350,1729,7,6,1304.0354,0.15,7759.0106,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477267
72350,1730,1,29,1673.9545,0.2,1339.1636,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477270
72351,1731,5,18,2935.3127,0.05,13942.7353,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477273
72351,1732,8,28,3033.6905,0.05,23056.0478,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477276
72352,1733,7,16,2366.4551,0,16565.1857,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477279
72352,1734,9,21,3301.7713,0.05,28230.1446,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477281
72353,1735,10,32,1787.9465,0.1,16091.5185,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477284
72354,1736,6,40,934.7317,0.05,5327.9707,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477288
72354,1737,4,19,961.4263,0,3845.7052,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477291
72354,1738,6,9,2939.1947,0.15,14989.893,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477293
72354,1739,4,29,2060.1417,0.2,6592.4534,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477296
72355,1740,1,49,2757.3681,0.2,2205.8945,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477299
72355,1741,7,30,2746.1885,0.05,18262.1535,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477302
72355,1742,5,2,1475.4216,0.05,7008.2526,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477304
72355,1743,1,31,935.3331,0,935.3331,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477307
72356,1744,5,39,1640.6881,0,8203.4405,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477310
72356,1745,5,6,1563.581,0,7817.905,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477312
72356,1746,8,50,275.3494,0.2,1762.2362,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477315
72356,1747,4,4,734.8631,0.2,2351.5619,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477318
72357,1748,1,42,2063.3783,0.2,1650.7026,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477321
72357,1749,5,48,2514.5188,0.1,11315.3346,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477324
72357,1750,6,26,126.905,0.05,723.3585,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477326
72357,1751,3,16,1256.1685,0.1,3391.655,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477329
72357,1752,5,22,2609.5795,0.15,11090.7129,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477331
72358,1753,6,42,1843.4148,0.2,8848.391,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477335
72358,1754,4,22,2303.7155,0,9214.862,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477338
72359,1755,3,27,3199.1205,0.2,7677.8892,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477341
72359,1756,1,3,1510.1322,0,1510.1322,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477344
72360,1757,10,48,1637.7885,0.2,13102.308,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477347
72360,1758,4,53,284.598,0,1138.392,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477349
72360,1759,6,53,1083.7506,0.2,5202.0029,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477352
72361,1760,10,33,281.5102,0.1,2533.5918,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477355
72361,1761,7,54,1991.2612,0.15,11848.0041,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477358
72361,1762,2,36,1107.11,0,2214.22,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477360
72361,1763,9,14,365.2901,0,3287.6109,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477363
72362,1764,7,28,2758.5684,0,19309.9788,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477366
72362,1765,5,31,276.9877,0.15,1177.1977,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477368
72362,1766,9,42,1575.8838,0,14182.9542,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477371
72362,1767,9,32,2676.7606,0.05,22886.3031,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477374
72363,1768,10,27,989.5178,0.05,9400.4191,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477377
72364,1769,7,36,2352.5392,0.2,13174.2195,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477381
72364,1770,10,2,3100.1791,0.15,26351.5223,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477383
72364,1771,3,24,2593.9056,0.15,6614.4593,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477386
72364,1772,10,24,1420.3651,0.1,12783.2859,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477388
72365,1773,2,18,1848.3717,0.1,3327.0691,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477391
72366,1774,4,1,2457.8289,0.15,8356.6183,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477395
72366,1775,3,32,2557.6825,0.1,6905.7427,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477397
72367,1776,1,21,3179.8558,0.2,2543.8846,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477400
72367,1777,4,40,981.0558,0.05,3728.012,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477404
72367,1778,3,5,1877.2544,0,5631.7632,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477406
72367,1779,2,14,894.2852,0,1788.5704,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477409
72368,1780,1,20,1866.4501,0.05,1773.1276,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477412
72369,1781,4,14,1083.2739,0.2,3466.4765,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477415
72369,1782,2,17,1935.6539,0.2,3097.0462,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477418
72369,1783,9,22,1593.7025,0.15,12191.8241,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477421
72369,1784,5,20,595.132,0.05,2826.877,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477423
72370,1785,10,17,19.293,0,192.93,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477431
72370,1786,3,47,994.2707,0,2982.8121,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477434
72371,1787,4,54,2742.9878,0.05,10423.3536,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477437
72371,1788,9,48,1257.1473,0,11314.3257,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477440
72372,1789,8,31,1453.5331,0.2,9302.6118,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477443
72372,1790,2,14,1065.5377,0,2131.0754,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477451
72372,1791,9,44,3216.1696,0,28945.5264,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477454
72372,1792,6,33,665.7657,0,3994.5942,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477457
72373,1793,6,35,692.6279,0.05,3947.979,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477460
72373,1794,4,40,2853.3545,0,11413.418,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477463
72373,1795,9,24,3275.4708,0.2,23583.3898,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477465
72374,1796,9,39,2431.2449,0.05,20787.1439,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477468
72374,1797,10,4,1154.2605,0.1,10388.3445,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477471
72375,1798,2,11,1833.5755,0.15,3117.0783,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477474
72375,1799,7,22,3399.2284,0.1,21415.1389,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477477
72375,1800,2,25,1269.9107,0.1,2285.8393,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477480
72375,1801,10,12,1617.8972,0.2,12943.1776,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477482
72375,1802,2,38,760.8113,0,1521.6226,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477485
72376,1803,10,6,1095.5609,0.2,8764.4872,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477489
72376,1804,1,47,1921.5835,0.15,1633.346,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477491
72377,1805,2,53,3474.7063,0.1,6254.4713,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477494
72378,1806,5,9,3032.8587,0,15164.2935,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477497
72378,1807,3,20,2465.4852,0.2,5917.1645,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477500
72378,1808,10,24,3202.4004,0,32024.004,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477502
72379,1809,4,49,1626.9529,0.2,5206.2493,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477505
72379,1810,10,48,2966.0009,0.2,23728.0072,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477508
72379,1811,2,33,3233.8559,0,6467.7118,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477510
72379,1812,4,19,1107.2379,0.05,4207.504,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477513
72379,1813,5,47,326.4659,0,1632.3295,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477516
72380,1814,2,22,317.5425,0,635.085,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477519
72380,1815,6,13,3090.4619,0,18542.7714,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477522
72380,1816,6,15,2972.9223,0,17837.5338,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477525
72380,1817,5,19,146.0801,0,730.4005,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477527
72381,1818,2,43,1579.7331,0.1,2843.5196,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477530
72382,1819,7,24,3129.0246,0.1,19712.855,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477533
72383,1820,6,21,1926.1132,0.15,9823.1773,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477536
72383,1821,7,16,1603.5986,0.15,9541.4117,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477539
72383,1822,6,20,2625.1002,0,15750.6012,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477541
72383,1823,3,39,427.6809,0.1,1154.7384,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477544
72383,1824,7,40,2072.6326,0,14508.4282,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477547
72384,1825,1,27,941.4834,0,941.4834,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477550
72384,1826,10,47,1080.6832,0,10806.832,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477552
72384,1827,7,7,2814.883,0,19704.181,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477555
72384,1828,7,42,3212.836,0.15,19116.3742,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477557
72384,1829,2,2,1338.0685,0.1,2408.5233,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477560
72385,1830,9,41,3134.1487,0.2,22565.8706,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477563
72386,1831,3,52,568.5302,0,1705.5906,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477566
72386,1832,9,10,2592.7864,0.05,22168.3237,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477569
72387,1833,3,44,2886.5517,0,8659.6551,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477572
72387,1834,8,23,302.1782,0.2,1933.9405,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477574
72387,1835,3,42,3248.2686,0.05,9257.5655,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477577
72387,1836,10,37,2739.7521,0.2,21918.0168,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477579
72388,1837,9,13,3341.5661,0,30074.0949,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477582
72388,1838,10,52,2213.6809,0.05,21029.9685,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477585
72388,1839,1,1,3264.0715,0,3264.0715,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477588
72388,1840,3,43,1214.9668,0,3644.9004,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477590
72389,1841,3,36,1728.0454,0.2,4147.309,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477594
72389,1842,4,11,2199.2675,0,8797.07,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477597
72389,1843,8,18,518.7277,0,4149.8216,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477600
72390,1844,3,17,1195.2051,0.05,3406.3345,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477603
72390,1845,8,8,2819.6645,0.1,20301.5844,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477606
72390,1846,2,19,515.1707,0,1030.3414,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477608
72390,1847,1,22,1178.0231,0.15,1001.3196,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477611
72390,1848,1,46,2372.351,0.1,2135.1159,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477613
72391,1849,7,2,3198.211,0.1,20148.7293,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477617
72391,1850,5,36,2822.9875,0,14114.9375,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477620
72392,1851,3,17,615.5238,0.2,1477.2571,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477623
72393,1852,5,31,1470.5965,0,7352.9825,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477626
72394,1853,7,45,1584.5316,0.2,8873.377,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477629
72394,1854,1,46,3429.2586,0,3429.2586,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477631
72394,1855,2,41,2032.7056,0,4065.4112,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477634
72395,1856,9,22,3402.4627,0.1,27559.9479,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477637
72395,1857,5,14,1530.424,0.15,6504.302,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477640
72395,1858,6,41,133.1173,0.05,758.7686,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477642
72395,1859,3,15,2945.0817,0.05,8393.4828,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477645
72395,1860,9,33,1806.7334,0.05,15447.5706,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477648
72396,1861,6,28,1555.3633,0.05,8865.5708,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477651
72396,1862,10,54,2443.4268,0.1,21990.8412,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477654
72396,1863,7,43,839.4159,0,5875.9113,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477656
72396,1864,3,9,3356.8457,0.05,9567.0102,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477660
72396,1865,2,7,2953.2772,0,5906.5544,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477662
72397,1866,5,31,1950.4839,0,9752.4195,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477665
72397,1867,8,6,2909.1704,0,23273.3632,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477668
72398,1868,9,2,2157.7414,0,19419.6726,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477671
72398,1869,5,34,733.5276,0,3667.638,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477675
72398,1870,6,47,2058.1534,0.2,9879.1363,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477677
72398,1871,10,19,868.1627,0,8681.627,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477680
72398,1872,2,17,1085.0586,0.1,1953.1055,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477683
72399,1873,1,24,2832.988,0.15,2408.0398,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477686
72399,1874,3,36,824.4209,0.05,2349.5996,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477689
72399,1875,2,48,845.396,0,1690.792,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477691
72399,1876,1,53,1436.8495,0,1436.8495,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477694
72400,1877,3,43,1166.5202,0,3499.5606,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477696
72400,1878,1,52,2558.2365,0.05,2430.3247,00000000-0000-0000-0000-000000000000,2026-09-03T11:32:30.477699
